place_id,name,rating,address
ChIJHZMEeau9oRQRqHJkhRD9qDA,Netsalles,,"Οδός Η, Agios Ioannis Rentis"
ChIJ4QJ9LFu8oRQRA4WO2VCCR3Q,Kallithea nice room,5.0,"Spartis 40, Athina"
ChIJx-Kk6b-9oRQRfw3mHyhFiZY,The Inspired Minimalist Athens,5.0,"Sapfous 158, Kallithea"
ChIJ4ZpWd7C9oRQR2FKG7eC_zGc,Thisean Modern Suites by Athens Stay,3.8,"Leoforos Eleftheriou Venizelou 191, Kallithea"
ChIJTZf9fwa9oRQRwi2OZl6FOwk,Panórama,,Kallithea
ChIJESe82i29oRQRI5yYbZv0qro,Aegean megathron,,Kallithea
ChIJtYHibLe9oRQRY0x1h_tSDT8,Dream apartment in Kallithea,,"Leoforos Eleftheriou Venizelou 152, Kallithea"
ChIJO_SyIuC9oRQRSIKyD5LHjVE,The Art Of Living next to the metro,5.0,"Kefallinias 12, Kallithea"
ChIJ5yI6AVm8oRQRRQkFyP_CN1U,Urban design apartment,,"Sapfous 101, Kallithea"
ChIJMQ-KEqu9oRQR9qcWgdyikqk,Cozy,,"Panagi Tsaldari, Kallithea"
ChIJY7wQ-g69oRQRNFP5tDfUPCg,"DonQuihomes, Holiday & Business Apartment, Athens",5.0,"Sofokleous 172-174, Kallithea"
ChIJr3AENwC9oRQR7CQXugzP6pM,Aggelos,,Kallithea
ChIJKT9XPaS9oRQR7Cq8MRrRotU,Cactus Luxury Suites,5.0,"Πλάτωνος 3, Grigoriou Lampraki 6, Tavros"
ChIJWY9vLzO9oRQRwTNEBSEsDUA,HOPO,4.8,"Karaiskaki 4, Kallithea"
ChIJ8cPJHAC9oRQR1aKNGoOzqtM,Classy Apartment in Athens,,"Perikleous 14, Kallithea"
ChIJG5Gj10G9oRQR7HSRPsLlXd0,CK Amazing apartments view acropole big,,"Kremou 100, Kallithea"
ChIJD1Hq4rC9oRQRn6nzzioN12E,Anasa's Studio,,"Solonos 94, Kallithea"
ChIJQfZrcr-9oRQRTVG5l-PMRC4,Sixth Suite,4.6,"Andromachis 236, Kallithea"
ChIJzfiKLwC9oRQRyT4ZAy0PRd8,Cozy Apartment n Stavros Niarchos Park,1.0,"Solonos 63, Kallithea"
ChIJ9WCdz2a9oRQRWCqQE_8FSic,Comfortable stay in Kallithea by Athenian Homes,5.0,"Mantzagriotaki 69, Kallithea"
ChIJJ_C9f6K9oRQRqz_rytf3X2M,“Nordic nature” apt in Kallithea district,1.0,"Dimitrakopoulou 98, Kallithea"
ChIJXQhLzyG9oRQRUu_JCBPgpeI,What you need!,5.0,"Leoforos Eleftheriou Venizelou 303, Kallithea"
ChIJl6DuimNX0o8RoouLr65EoCg,Apartment Melia Kalithea,5.0,"Dimitrakopoulou 82, Kallithea"
ChIJh35WOjK9oRQR0zr9k2-EIDY,Classy Apt. Sokratous,3.0,"Sokratous 180, Kallithea"
ChIJOXAUTQC9oRQRf98UAiVWWnw,Σαν Σούσι γηροκομειο,,"Doiranis, Kallithea"
ChIJ6eIFrGa8oRQRyjPubCAHO_Y,ΑΙΓΑΙΟ πάρκινγκ σκαφών,4.9,"και 46, Θεσσαλονίκης και Πύργου, Moschato"
ChIJYZnev_e9oRQRW5vrpomOz-0,Xenophon Suite at National Opera SNFCC park,5.0,"Xenofontos 141, Kallithea"
ChIJrVHg7Kq9oRQRgr0JCRxHqBA,Athens Atrium Hotel,4.0,"Okeanidon 21, Athina"
ChIJSZOAXAG9oRQR_LKxQUjW_Ik,HELLINIS HOTEL,3.4,"Sygrou Av, Athina"
ChIJpXvRWo29oRQRfWnibJmlLs4,Grand Hyatt Athens,4.3,"Leoforos Andrea Siggrou 115, Athina"
ChIJW4nZkQC9oRQRBGWuCIFPO34,Sfiggos 54 Guest House,4.3,"Sfiggos 54, Athina"
ChIJ4QJ9LFu8oRQRA4WO2VCCR3Q,Kallithea nice room,5.0,"Spartis 40, Athina"
ChIJ-3DP2xC9oRQRn5xc3syv76g,Earthy Green House,4.9,"Doiranis 66, Kallithea"
ChIJLwhLJQC9oRQRTlgWZT-NS6c,Nest Apartment,,"Menelaou 13, Kallithea"
ChIJ9WCdz2a9oRQRWCqQE_8FSic,Comfortable stay in Kallithea by Athenian Homes,5.0,"Mantzagriotaki 69, Kallithea"
ChIJe5j_nb-9oRQRuMwgjtXVJd8,GYC Yachts,3.4,"Leoforos Andrea Siggrou 214, Athina"
ChIJq9CLs7a9oRQRs31eFaPOZvQ,The Convo Syngrou Apartments,4.2,"Leoforos Andrea Siggrou 212, Kallithea"
ChIJg2TpXxm9oRQR3bCzUme22N0,LUX&EASY Signature Syggrou 234,4.6,"Leoforos Andrea Siggrou 234, Kallithea"
ChIJj6tbNWy9oRQRTF8-z3O-Mfw,Moon Haven,4.0,"Aristidou, Kallithea"
ChIJqVb5JAC9oRQRk66eU1SjQCg,מנלאו,,"Menelaou, Kallithea"
ChIJYzV8FQC9oRQReD5K5q2UMhA,Φωλιτσα 2,,"Esperidon, Kallithea"
ChIJ49fkbV69oRQRLi6T-rgFB4c,PNOĒ Urban Living,4.9,"Thiatiron 4, Nea Smirni"
ChIJcVn8o-i9oRQRahQbyJe3P5E,Earos Athens Urban Living,4.9,"Thiatiron 4, Nea Smirni"
ChIJSxUBIE68oRQRx_ajd8L-oWU,Mare Monte S.A.,,"Leoforos Andrea Siggrou 177, Nea Smirni"
ChIJl6DuimNX0o8RoouLr65EoCg,Apartment Melia Kalithea,5.0,"Dimitrakopoulou 82, Kallithea"
ChIJq2AHcLK9oRQRnWMabCITRpw,Perfect Sweet Home!,,"Riga Fereou 70, Kallithea"
ChIJc9NLUSS9oRQRChLBz9egAa0,George Trivizas Company,,"Sofokleous 60, Kallithea"
ChIJl8FVCgC9oRQRUHOxvd-eHhI,Gtrip Tourism,,"Leoforos Andrea Siggrou 143, Nea Smirni"
ChIJe49TSQC9oRQRGtshT971B04,Апартаменты Пластира,,"Nikolaou Plastira 55, Nea Smirni"
ChIJ58Cvy2y9oRQRA3O9plEK8CA,Gtrip Hotel Apartments,5.0,"Egeou 6, Nea Smirni"
ChIJKT9XPaS9oRQR7Cq8MRrRotU,Cactus Luxury Suites,5.0,"Πλάτωνος 3, Grigoriou Lampraki 6, Tavros"
ChIJJ_C9f6K9oRQRqz_rytf3X2M,“Nordic nature” apt in Kallithea district,1.0,"Dimitrakopoulou 98, Kallithea"
ChIJJdYAfQC9oRQR4nxJbzqWdNM,Chic and Lavish Apartment,5.0,"Doiranis 5, Kallithea"
ChIJr3AENwC9oRQR7CQXugzP6pM,Aggelos,,Kallithea
ChIJVYpXVFW8oRQRV18TvEjjRK8,Athens Avenue Hotel,4.3,"Leoforos Andrea Siggrou 182, Kallithea"
ChIJOXAUTQC9oRQRf98UAiVWWnw,Σαν Σούσι γηροκομειο,,"Doiranis, Kallithea"
ChIJtYHibLe9oRQRY0x1h_tSDT8,Dream apartment in Kallithea,,"Leoforos Eleftheriou Venizelou 152, Kallithea"
ChIJq9Om46e9oRQRATIr9jfk89s,Spi,,"Riga Fereou 15, Kallithea"
ChIJNaRFnkW9oRQRspI7M6Txx0Q,Flat - Suite 05 - Suite 06 - Smart Cozy Suites,4.8,"Kalipsous 54, Kallithea"
ChIJhT286eO9oRQRo4ER6ivZDns,Ε ΚΕΧΑΓΙΑΔΑΚΗ ΕΕ,,"Valestra 2, Kallithea"
ChIJha-LcgC9oRQRkvDTeoo9kag,Koleospito,,"Kalipsous 73, Kallithea"
ChIJ5yI6AVm8oRQRRQkFyP_CN1U,Urban design apartment,,"Sapfous 101, Kallithea"
ChIJY7wQ-g69oRQRNFP5tDfUPCg,"DonQuihomes, Holiday & Business Apartment, Athens",5.0,"Sofokleous 172-174, Kallithea"
ChIJh6td_0W9oRQRr1a5Aj-qNKw,Athens Hill Luxury Apartments,4.9,"Alexandrou Pantou 40, Kallithea"
ChIJs1tCsEO9oRQRyKqj6RE0siQ,Athenaeum Smart Hotel,4.4,"127, Leoforos Andrea Siggrou 11745, Athina"
ChIJW4FcNv68oRQRrddxXzAPOZ0,1-Bedroom Oasis in Kallithea,,"Areos 1, Kallithea"
ChIJl4Ww0nS9oRQRpxaV9aNz43E,Harokopio Apartment in Athens,4.8,"Evaggelistrias 92, Kallithea"
ChIJG5Gj10G9oRQR7HSRPsLlXd0,CK Amazing apartments view acropole big,,"Kremou 100, Kallithea"
ChIJ4ZpWd7C9oRQR2FKG7eC_zGc,Thisean Modern Suites by Athens Stay,3.8,"Leoforos Eleftheriou Venizelou 191, Kallithea"
ChIJZUp9NQC9oRQRL065JAk3BzA,Aristea's Airbnb,,"Marathonodromon 7, Kallithea"
ChIJTZf9fwa9oRQRwi2OZl6FOwk,Panórama,,Kallithea
ChIJESe82i29oRQRI5yYbZv0qro,Aegean megathron,,Kallithea
ChIJ6wSEtBm9oRQRAcxciIzfQI0,Athenian Montaza Hotel (41939111),4.0,"Leoforos Andrea Siggrou 156, Athina"
ChIJjbfel-G9oRQRis2ImM357-I,White Apartman Athens,5.0,"Sfiggos 67, Athina"
ChIJV_5iDQC9oRQRozHyRjWNPnI,Chic Urban Studio close to Athens Landmarks,,"Aristidou 9, Kallithea"
ChIJzRr_IwC9oRQR_yTkUkz0eYA,The Terrace,,"Kremou 16, 6, Kallithea"
ChIJ79MW41O9oRQRJqSYTK3sQ28,The Flirty Athens - My Greek Vacations,5.0,"Argiroupoleos 9, Kallithea"
ChIJ5RnDMp29oRQRBc-Ai5KUTDE,Maissonette R&F2,,"Aristotelous 15, Kallithea"
ChIJaVkJfDa9oRQRytfJ5UUkuLk,Athens Chic House,4.7,"Paparrigopoulou 8, Athina"
ChIJVTugI2W9oRQRo8sjS7lfnBQ,Supreme Luxury Suites by Athens Stay,4.1,"Aristotelous 18, Kallithea"
ChIJ8cPJHAC9oRQR1aKNGoOzqtM,Classy Apartment in Athens,,"Perikleous 14, Kallithea"
ChIJtemq6KS9oRQRR2HcVZWPwTM,Athenian Boutique Apartments,4.7,"Aristotelous 18, Kallithea"
ChIJjV1WOQS9oRQRewh0KGTBe6w,ball khan,,"Sarantaporou 10, Kallithea"
ChIJrVHg7Kq9oRQRgr0JCRxHqBA,Athens Atrium Hotel,4.0,"Okeanidon 21, Athina"
ChIJz8ZiXAC9oRQRnpA7gVHBxnE,"InterContinental Athenaeum Athens, an IHG Hotel",4.6,"Leoforos Andrea Siggrou 89-93, Athina"
ChIJj88D7QO9oRQRNmD-lowzguU,ILISSOS HOTEL,3.8,"Kallirrois 72, Athina"
ChIJpXvRWo29oRQRfWnibJmlLs4,Grand Hyatt Athens,4.3,"Leoforos Andrea Siggrou 115, Athina"
ChIJW4nZkQC9oRQRBGWuCIFPO34,Sfiggos 54 Guest House,4.3,"Sfiggos 54, Athina"
ChIJSZOAXAG9oRQR_LKxQUjW_Ik,HELLINIS HOTEL,3.4,"Sygrou Av, Athina"
ChIJ9aXSAgK9oRQR9PJ8fNcsxzk,The Aristotelian Suites by Athens Stay,3.9,"Aristotelous 39, Kallithea"
ChIJm07pZAi9oRQRHbkL8O5bs5I,Antonio's Guesthouse,2.2,"Mpirmpili 37, Athina"
ChIJdYqRwQO9oRQRLyD-uOJHsZc,Koukaki ideal studio for 2,4.5,"Kallirrois 76, Athina"
ChIJy_x_RwS9oRQR0xYD_echR-4,"To Stekkie Mas, Nederlandse Vereniging",4.7,"Koromila 1, Athina"
ChIJ0VnRggS9oRQRghT0_y8m2lU,Boutique Acropolis Apartment - Just 5 minutes walk to Acropolis Museum,4.3,"Georgiou Olimpiou 9, Athina"
ChIJ4a0mYva9oRQR5zK--uzpNXo,Comfy Elegant Studio,,"Tourmer 10-12, Athina"
ChIJaVkJfDa9oRQRytfJ5UUkuLk,Athens Chic House,4.7,"Paparrigopoulou 8, Athina"
ChIJjbfel-G9oRQRis2ImM357-I,White Apartman Athens,5.0,"Sfiggos 67, Athina"
ChIJz65bYQC9oRQRzo5OKo4Tay4,Leo Athens Apartment,5.0,"Mitrou Sarkoudinou 80, Athina"
ChIJs1tCsEO9oRQRyKqj6RE0siQ,Athenaeum Smart Hotel,4.4,"127, Leoforos Andrea Siggrou 11745, Athina"
ChIJEZjaoqy9oRQR7qI-3XAWaI8,Athens Timeless Escape,,"Soulioton 27, Athina"
ChIJk_0yBc29oRQR9bAzJfCUb4c,Athens apartments,,"Raftopoulou, Athina"
ChIJp782aJq9oRQRHEjYpmiXLpc,Kosmos Luxury Residences | My Greek Vacations,,"Lagoumitzi 63, Athina"
ChIJcWxLrXC9oRQRRA0v55X3MI4,Green Art House Athens,5.0,"Gavriil Anastasiou 9, Athina"
ChIJSWlUYYm9oRQRYRoonWuTfng,Athens city sky,5.0,"Lagoumitzi 42, Athina"
ChIJsZ3WW3y9oRQRc16gQUKS4Ks,Elea Athens Apartment,5.0,"Pantazi 32, Athina"
ChIJJ-3gYT69oRQREL8s3tfOQJ4,polis luxury apartments 4,,"Loid Tzortz 28, Athina"
ChIJhT286eO9oRQRo4ER6ivZDns,Ε ΚΕΧΑΓΙΑΔΑΚΗ ΕΕ,,"Valestra 2, Kallithea"
ChIJ6wSEtBm9oRQRAcxciIzfQI0,Athenian Montaza Hotel (41939111),4.0,"Leoforos Andrea Siggrou 156, Athina"
ChIJi5ZheQi9oRQRau2_oCnIrRI,polis luxury apartments 2,,"Lagoumitzi 69, Athina"
ChIJSxprghG9oRQRqoAzBucFqt4,ANNADEL FLAT,4.7,"Georgiou Gklisti 41, Athina"
ChIJ-5NOQbW9oRQRoUUqitDgzL0,Overlooking the Acropolis,,"Eggeli 1, Athina"
ChIJIU4sZQC9oRQRfe2ZDk_JKE8,Airbnb - Ανακαινισμένο σπίτι 5 υπνοδωματίων κοντά στην Ακρόπολη,,"Loid Tzortz 23, Athina"
ChIJVYpXVFW8oRQRV18TvEjjRK8,Athens Avenue Hotel,4.3,"Leoforos Andrea Siggrou 182, Kallithea"
ChIJdSjfqQG9oRQRigmrrsns8C4,Athenaeum Grand Hotel,4.4,"Leoforos Andrea Siggrou 142, Kallithea"
ChIJ58Cvy2y9oRQRA3O9plEK8CA,Gtrip Hotel Apartments,5.0,"Egeou 6, Nea Smirni"
ChIJY4bTDQG9oRQRGbnR7DfCm4w,B4B Athens 365 Hotel,4.4,"Fragkoudi 1, Kallithea"
ChIJh6td_0W9oRQRr1a5Aj-qNKw,Athens Hill Luxury Apartments,4.9,"Alexandrou Pantou 40, Kallithea"
ChIJJdYAfQC9oRQR4nxJbzqWdNM,Chic and Lavish Apartment,5.0,"Doiranis 5, Kallithea"
ChIJl8FVCgC9oRQRUHOxvd-eHhI,Gtrip Tourism,,"Leoforos Andrea Siggrou 143, Nea Smirni"
ChIJ08n4M6a9oRQRvH7OIYLv_vQ,“Olympic Spirit” Apt in N. Kosmos neighbourhood,4.0,"Danili 9, Athina"
ChIJ3eHDPQC9oRQR2e6yoCd8pSc,Downtown Retreat,,"Kassomouli 17, Athina"
ChIJFXK73b29oRQR5xO7vhbfdSo,LUX&EASY - Athens Metro Suites,4.6,"Mpirmpili 17, Athina"
ChIJ5RnDMp29oRQRBc-Ai5KUTDE,Maissonette R&F2,,"Aristotelous 15, Kallithea"
ChIJZUp9NQC9oRQRL065JAk3BzA,Aristea's Airbnb,,"Marathonodromon 7, Kallithea"
ChIJBdjCXeC9oRQRMGUbMZVOUtc,Clio Muse,,"Ilia Iliou 76, Athina"
ChIJS2WQXQC9oRQRBGq1PSCTjZ8,H2O,,"Agiou Polikarpou 13, Nea Smirni"
ChIJVTugI2W9oRQRo8sjS7lfnBQ,Supreme Luxury Suites by Athens Stay,4.1,"Aristotelous 18, Kallithea"
ChIJtemq6KS9oRQRR2HcVZWPwTM,Athenian Boutique Apartments,4.7,"Aristotelous 18, Kallithea"
ChIJ8wgsxJu9oRQRqxvDCyQVtW0,507 Athens,4.9,"Aftokratoros Nikolaou 4, Athina"
ChIJfSatSUa9oRQR9lDGhDpxZ18,Fix Divine Apartment,5.0,"Tharipou 1, Athina"
ChIJQ6Lo2Zq9oRQR9dXBA0R7JAs,Νew Times Home & Hotels,3.3,"Ilia Iliou 71, Athina"
ChIJ75E2z3K9oRQRqFAJOxUF_1A,Johnny's cozy apartment - Next to Metro,,"Kleovoulou 34, Athina"
ChIJk-D_JIO9oRQR6KeWj84FFwM,Errika's home,,"Καλλιρρόης 97 &, Koromila 1, Athina"
ChIJq9CLs7a9oRQRs31eFaPOZvQ,The Convo Syngrou Apartments,4.2,"Leoforos Andrea Siggrou 212, Kallithea"
ChIJW4FcNv68oRQRrddxXzAPOZ0,1-Bedroom Oasis in Kallithea,,"Areos 1, Kallithea"
ChIJNaRFnkW9oRQRspI7M6Txx0Q,Flat - Suite 05 - Suite 06 - Smart Cozy Suites,4.8,"Kalipsous 54, Kallithea"
ChIJXdEvPQS9oRQR_sWzty9zZ38,KYMA Apartments,4.8,"Kassomouli 6, Athina"
ChIJ6wmoGQC9oRQRqpvJpAZlFrU,Floral House Kallithea,5.0,"Lagoumitzi 18, Kallithea"
ChIJe5j_nb-9oRQRuMwgjtXVJd8,GYC Yachts,3.4,"Leoforos Andrea Siggrou 214, Athina"
ChIJbUHoHue9oRQRjxY6QFgiruY,Κoukaki Edge Penthouse,5.0,"Lagoumitzi 18, Kallithea"
ChIJB-kNjQO9oRQRSC9uI6t5mhY,Oyster Athens Urban Shell in Koukaki,,"Sikelias 22, Athina"
ChIJHfN6oI69oRQRHlxzjrOISCo,Athens Luxury Apartment - My Greek Vacations,4.7,"Sikelias 22, Athina"
ChIJ0cbFeMC9oRQROBmWGP0vTYI,Holiday apartment | Sherer Group | Athina,5.0,"2, Sikelias st, Athina"
ChIJmzvBFKG9oRQRCd8gR6rYzis,Iris Apartment,4.4,"Eratous 13, Dafni, Athina"
ChIJ0w3VRAy9oRQRXmUt6KRF3XI,Casa D'Irene,4.9,"Artemonos 39, Athina"
ChIJaRN-fgW9oRQRSbodgW0Xsoc,Zoe's Studio,4.4,"Antisthenous 24, Athina"
ChIJm07pZAi9oRQRHbkL8O5bs5I,Antonio's Guesthouse,2.2,"Mpirmpili 37, Athina"
ChIJWwVeYwW9oRQRVT14w9sE9yQ,Deluxe Apartment near Acropolis,5.0,"Fotomara 50, Athina"
ChIJWUJQYgy9oRQRpITDLdJmOPA,Supreme Comfort Apartments by Athens Stay,4.2,"Melantias 34, Athina"
ChIJ-yukOA29oRQR7qleKjSa8ew,ProEquip,1.0,"Chersifronos 2, Athina"
ChIJd6PyRUC9oRQRGrS-hTSfBtQ,sky inn（云浮半山）,5.0,"Alexandrou Noutsou 42, Athina"
ChIJ4QvKWgi9oRQRC1BkOpY0MBs,Acropolis View Villa Free Cancellation Rooftop Terrace,5.0,"Panou 9, Athina"
ChIJT1tB5Ey9oRQRum0vYx-DgmM,ΚΟΝΤΕ NTE LMARE,,"Panou 5, Athina"
ChIJExx3AZ69oRQRsFCZ3RypMxA,Villa Margarita,5.0,"Georgiou Mpouziani 9, Dafni"
ChIJ86thctu9oRQRdzJIjFxwbl8,The House Project,5.0,"Dilou 23, Dafni"
ChIJtUtNyOi9oRQRjusUHAWeGz0,Central apartment 2'from Metro station,,"Chalkodontos 4, Athina"
ChIJtwhE-wi9oRQR3fCGAnV7stY,Ellada,4.9,"Alexandrou Noutsou 19, Athina"
ChIJA0ghl1K9oRQRmBubK5L0BOQ,Black N Yellow Deluxe Apartment,5.0,"Dimosthenous 21, Dafni"
ChIJR6hMDwC9oRQRhPCubiNy4I4,Modern and Warm Downtown,,"Pitheou 116Α, Athina"
ChIJIWCX9Qq9oRQRab4zY0m9pZk,Breath Of Life,5.0,"Averof 1, Dafni"
ChIJW6Tr7xK9oRQRGhdXl3DTZlA,Annetas Home,5.0,"Artemonos 90, Dafni"
ChIJGbk_Wxy9oRQRaYI_h87RwYY,Comfortable 2-bedroom apartment near city center 100m from metro,,"Anaxandrou 14, Athina"
ChIJo9stLQC9oRQRnSpCh8EYG-8,CK Athens Fine Stay,,"Enou 3, Athina"
ChIJfzOxskW9oRQRnZLrvQErjNc,Athens guest,5.0,"Kanari 19, Dafni"
ChIJC4S5OgC9oRQRU_z5VoQzAn0,Sunny penthouse w/ Acropolis view next to metro,,"Agonaridou 5, Athina"
ChIJcS6CE0K9oRQRKn751mY6GRA,Raise Averof Serviced Apartments,4.5,"Averof 9, Dafni"
ChIJfQ7DeQy9oRQRyp0Nx6E4cdw,Comfortable apartment test,,"Anaxandrou 11, Athina"
ChIJn70hLVO9oRQRrLBLFANGWAU,A K Apartments,,"Mikinon 20, Dafni"
ChIJjXNHR7m9oRQR4UKoj_5pJfc,His and Hers luxury apartment,5.0,"Ilia Iliou 47, Athina"
ChIJsbollZy9oRQR4_DdTeGpr-I,Apartments Thomas near Acropolis,5.0,"Leoforos Vouliagmenis 180, Athina"
ChIJQ6Lo2Zq9oRQR9dXBA0R7JAs,Νew Times Home & Hotels,3.3,"Ilia Iliou 71, Athina"
ChIJwZLqFgy9oRQRucrKkkBqF3E,ΖΑΓΚΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ,,"Leoforos Vouliagmenis 102, Athina"
ChIJFXK73b29oRQR5xO7vhbfdSo,LUX&EASY - Athens Metro Suites,4.6,"Mpirmpili 17, Athina"
ChIJ7X2jYBa9oRQRdQHxNSmwapI,Bedway Athens Hostel,4.5,"Kritiou 30, Athina"
ChIJ08n4M6a9oRQRvH7OIYLv_vQ,“Olympic Spirit” Apt in N. Kosmos neighbourhood,4.0,"Danili 9, Athina"
ChIJqQRAk2-9oRQRtP7UomEIEw8,Ruby Rooms Athens,4.4,"Leoforos Georgiou Kafantari 27, Athina"
ChIJa_uyQpi9oRQRp1IKtmf5hIY,Francesca apartments,5.0,"Proknis 5, Athina"
ChIJGZ51NwC9oRQReEI3lw5qGsY,Numa Lofts & Suites Athens,3.7,"Ilia Iliou 28, Athina"
ChIJK-WddQC9oRQRJ-kFTO6hB70,Ampa's Home,,"Filoxenou 25, Athina"
ChIJRYtbdqa9oRQR6_4drE39n18,Magpie's Nest,5.0,"Menekratous 73Α, Athina"
ChIJBdjCXeC9oRQRMGUbMZVOUtc,Clio Muse,,"Ilia Iliou 76, Athina"
ChIJa_vm82G9oRQRuEhw3EjKdv8,Loft4All Athens,4.5,"Megalou Alexandrou 18, Dafni"
ChIJrbXQMQy9oRQRsm3WrlxD9zU,ibis Styles Athens Routes Hotel,4.5,"Leoforos Vouliagmenis 109, Athina"
ChIJi5ZheQi9oRQRau2_oCnIrRI,polis luxury apartments 2,,"Lagoumitzi 69, Athina"
ChIJcWxLrXC9oRQRRA0v55X3MI4,Green Art House Athens,5.0,"Gavriil Anastasiou 9, Athina"
ChIJYerWOgC9oRQR-R3f7gENHeA,Casa grecia,,"Tsagkarola 12-14, Athina"
ChIJySG6hC29oRQRYt_iR4Pwb-k,WYZ Athens Apartments by UPSTREET,4.0,"Spintharou 13, Athina"
ChIJb2O_n5C9oRQRdP-0_hVaHuI,Aria Apartment Athens,4.0,"Chrisippou 46, Dafni"
ChIJEZjaoqy9oRQR7qI-3XAWaI8,Athens Timeless Escape,,"Soulioton 27, Athina"
ChIJIU4sZQC9oRQRfe2ZDk_JKE8,Airbnb - Ανακαινισμένο σπίτι 5 υπνοδωματίων κοντά στην Ακρόπολη,,"Loid Tzortz 23, Athina"
ChIJJ-3gYT69oRQREL8s3tfOQJ4,polis luxury apartments 4,,"Loid Tzortz 28, Athina"
ChIJSxprghG9oRQRqoAzBucFqt4,ANNADEL FLAT,4.7,"Georgiou Gklisti 41, Athina"
ChIJsZ3WW3y9oRQRc16gQUKS4Ks,Elea Athens Apartment,5.0,"Pantazi 32, Athina"
ChIJUfIRGx-9oRQRXf1ta5k3caw,Raise Athens Metro Apartments,4.8,"Leoforos Vouliagmenis 237, Dafni"
ChIJ75E2z3K9oRQRqFAJOxUF_1A,Johnny's cozy apartment - Next to Metro,,"Kleovoulou 34, Athina"
ChIJp782aJq9oRQRHEjYpmiXLpc,Kosmos Luxury Residences | My Greek Vacations,,"Lagoumitzi 63, Athina"
ChIJqR8FKQC9oRQRrdURJQBkiXQ,Baby’s,,"Lisimachias 52, Athina"
ChIJ-5NOQbW9oRQRoUUqitDgzL0,Overlooking the Acropolis,,"Eggeli 1, Athina"
ChIJ0xTIrjeYoRQRjAlgCcXSUM8,Athens Urban Apartments,,"Terpsichoris, Athina"
ChIJM0ipLgC9oRQRokdPwHa4ajI,Unterkunft,,"Aristeou 16, Athina"
ChIJPRsArKi9oRQRwTw98CyPXcM,baywatch,,"Platonos 10, Athina"
ChIJa7gF_Kq9oRQRlYyDqC-2ZR8,"Grec Suites Dafni, Athens",4.8,"Agamemnonos 20, Dafni"
ChIJa-dYQQC9oRQRj9BdmRZOwiA,TopStudios Apartments,5.0,"Egisthou 12, Athina"
ChIJ4UN7CW29oRQRli3FkGJXHRE,Poseidon Residence,4.6,"Frynonos 15, Athina"
ChIJ0w3VRAy9oRQRXmUt6KRF3XI,Casa D'Irene,4.9,"Artemonos 39, Athina"
ChIJbRaAX3C9oRQRnNhK8iSHyE0,Youth Hostel Athens,3.2,"Kallipoleos 20, Vironas"
ChIJWUJQYgy9oRQRpITDLdJmOPA,Supreme Comfort Apartments by Athens Stay,4.2,"Melantias 34, Athina"
ChIJMbAzFp-9oRQRwTTk6NFDs6w,Acropolis View,4.1,"Φαίδωνος 4, 3rd Floor, Δάφνη Αττικής"
ChIJ-yukOA29oRQR7qleKjSa8ew,ProEquip,1.0,"Chersifronos 2, Athina"
ChIJa-dYQQC9oRQRj9BdmRZOwiA,TopStudios Apartments,5.0,"Egisthou 12, Athina"
ChIJX6b9YE69oRQRB0CqA_zqfQM,Tree Olive Athens,5.0,"Eleftheroton 9, Imittos"
ChIJb2O_n5C9oRQRdP-0_hVaHuI,Aria Apartment Athens,4.0,"Chrisippou 46, Dafni"
ChIJwdZLagC9oRQRV4mKgGMPjpk,Residenza Hyle,,Ymittos
ChIJW6Tr7xK9oRQRGhdXl3DTZlA,Annetas Home,5.0,"Artemonos 90, Dafni"
ChIJqQRAk2-9oRQRtP7UomEIEw8,Ruby Rooms Athens,4.4,"Leoforos Georgiou Kafantari 27, Athina"
ChIJsbollZy9oRQR4_DdTeGpr-I,Apartments Thomas near Acropolis,5.0,"Leoforos Vouliagmenis 180, Athina"
ChIJ1RwxaOa9oRQR8YfG0GoJjBg,Dimitris & Vicky,,"Ioanninon 11, Vironas"
ChIJYerWOgC9oRQR-R3f7gENHeA,Casa grecia,,"Tsagkarola 12-14, Athina"
ChIJIWCX9Qq9oRQRab4zY0m9pZk,Breath Of Life,5.0,"Averof 1, Dafni"
ChIJcS6CE0K9oRQRKn751mY6GRA,Raise Averof Serviced Apartments,4.5,"Averof 9, Dafni"
ChIJUfIRGx-9oRQRXf1ta5k3caw,Raise Athens Metro Apartments,4.8,"Leoforos Vouliagmenis 237, Dafni"
ChIJRYtbdqa9oRQR6_4drE39n18,Magpie's Nest,5.0,"Menekratous 73Α, Athina"
ChIJfzOxskW9oRQRnZLrvQErjNc,Athens guest,5.0,"Kanari 19, Dafni"
ChIJExx3AZ69oRQRsFCZ3RypMxA,Villa Margarita,5.0,"Georgiou Mpouziani 9, Dafni"
ChIJH-KZfAC9oRQRJQqF5viWtyU,Alki House,5.0,"Alkionias 7, Athina"
ChIJGbk_Wxy9oRQRaYI_h87RwYY,Comfortable 2-bedroom apartment near city center 100m from metro,,"Anaxandrou 14, Athina"
ChIJn70hLVO9oRQRrLBLFANGWAU,A K Apartments,,"Mikinon 20, Dafni"
ChIJfQ7DeQy9oRQRyp0Nx6E4cdw,Comfortable apartment test,,"Anaxandrou 11, Athina"
ChIJo9stLQC9oRQRnSpCh8EYG-8,CK Athens Fine Stay,,"Enou 3, Athina"
